product_id,brand_name,price_usd,primary_category
P468640,COOLA,48.0,Skincare
P462747,Tata Harper,46.0,Skincare
P464234,Dr. Zenovia Skincare,72.0,Skincare
P424378,Drunk Elephant,38.0,Skincare
P482269,Josie Maran,46.0,Skincare
P454095,REN Clean Skincare,37.0,Skincare
P502326,Dermalogica,79.0,Skincare
P504309,ROSE INC,46.0,Skincare
P504433,Paula's Choice,58.0,Skincare
P296413,Algenist,28.0,Skincare
P469510,Paula's Choice,62.0,Skincare
P470058,Supergoop!,42.0,Skincare
P455613,alpyn beauty,62.0,Skincare
P484067,REN Clean Skincare,60.0,Skincare
P417867,Tatcha,125.0,Skincare
P433143,Murad,49.0,Skincare
P464235,Dr. Zenovia Skincare,72.0,Skincare
P462891,Origins,46.0,Skincare
P503747,CLINIQUE,38.0,Skincare
P500716,Algenist,88.0,Skincare
P505049,Skinfix,54.0,Skincare
P483708,Sulwhasoo,28.0,Skincare
P483692,Sulwhasoo,120.0,Skincare
P461667,ONE/SIZE by Patrick Starrr,18.0,Skincare
P442752,The Ordinary,30.9,Skincare
P501781,Peace Out,28.0,Skincare
P467973,Shani Darden Skin Care,68.0,Skincare
P478731,Shani Darden Skin Care,88.0,Skincare
P38217,Murad,45.0,Skincare
P107306,Murad,89.0,Skincare
P447785,Dr. Barbara Sturm,145.0,Skincare
P481096,Herbivore,65.0,Skincare
P91627362,ONE/SIZE by Patrick Starrr,24.0,Skincare
P480629,Peace Out,29.0,Skincare
P471039,iNNBEAUTY PROJECT,17.0,Skincare
P458546,LAWLESS,32.0,Skincare
P501190,Dr. Dennis Gross Skincare,75.0,Skincare
P501243,goop,98.0,Skincare
P420143,Tata Harper,75.0,Skincare
P500098,Community Sixty-Six,16.0,Skincare
P442753,The Ordinary,9.4,Skincare
P474824,Dr. Dennis Gross Skincare,87.0,Skincare
P405826,HUM Nutrition,39.0,Skincare
P435975,Charlotte Tilbury,30.0,Skincare
P483658,First Aid Beauty,28.0,Skincare
P442757,The Ordinary,11.1,Skincare
P379907,Algenist,82.0,Skincare
P455899,The Ordinary,8.9,Skincare
P417984,CLINIQUE,44.0,Skincare
P480160,Caudalie,129.0,Skincare
P469530,Peace Out,22.0,Skincare
P500114,Community Sixty-Six,35.0,Skincare
P400205,Herbivore,74.0,Skincare
P462339,Bobbi Brown,58.0,Skincare
P473725,SEPHORA COLLECTION,18.0,Skincare
P472057,SEPHORA COLLECTION,14.0,Skincare
P442850,Skinfix,52.0,Skincare
P433453,FOREO,89.0,Skincare
P379711,Tata Harper,146.0,Skincare
P500094,Community Sixty-Six,25.0,Skincare
P471227,Caudalie,69.0,Skincare
P398761,Dr. Dennis Gross Skincare,20.0,Skincare
P429662,Dr. Brandt Skincare,44.0,Skincare
P296415,Algenist,94.0,Skincare
P457442,SEPHORA COLLECTION,9.0,Skincare
P232327,CLINIQUE,30.0,Skincare
P503197,alpyn beauty,39.0,Skincare
P504429,SEPHORA COLLECTION,20.0,Skincare
P427405,The Ordinary,10.5,Skincare
P458724,SEPHORA COLLECTION,18.0,Skincare
P469519,Paula's Choice,26.0,Skincare
P462829,Biossance,28.0,Skincare
P6028,Caudalie,35.0,Skincare
P501169,Dr. Dennis Gross Skincare,85.0,Skincare
P504421,SEPHORA COLLECTION,16.0,Skincare
P433973,Naturally Serious,32.0,Skincare
P461935,FOREO,329.0,Skincare
P474326,Herbivore,46.0,Skincare
P392945,Algenist,118.0,Skincare
P481748,TULA Skincare,56.0,Skincare
P442759,The Ordinary,8.9,Skincare
P503827,Summer Fridays,69.0,Skincare
P443837,The INKEY List,7.49,Skincare
P500039,Nécessaire,60.0,Skincare
P405944,Shiseido,42.0,Skincare
P423135,Dermalogica,94.0,Skincare
P122876,CLINIQUE,20.0,Skincare
P422257,Kiehl's Since 1851,35.0,Skincare
P477492,alpyn beauty,49.0,Skincare
P468396,Origins,61.0,Skincare
P270543,Bobbi Brown,66.0,Skincare
P483127,iNNBEAUTY PROJECT,48.0,Skincare
P503992,MARA,58.0,Skincare
P440937,Kiehl's Since 1851,55.0,Skincare
P469862,Freck Beauty,34.0,Skincare
P481367,CAY SKIN,14.0,Skincare
P474971,Peace Out,28.0,Skincare
P282935,Algenist,94.0,Skincare
P469511,Paula's Choice,52.0,Skincare
P232902,Kate Somerville,44.0,Skincare
P453713,HUM Nutrition,12.0,Skincare
P479352,Tatcha,62.0,Skincare
P479353,The INKEY List,10.99,Skincare
P428240,Dermalogica,55.0,Skincare
P503690,Peter Thomas Roth,58.0,Skincare
P500244,Peter Thomas Roth,65.0,Skincare
P474325,Herbivore,46.0,Skincare
P481335,RANAVAT,135.0,Skincare
P482529,Estée Lauder,130.0,Skincare
P469507,Paula's Choice,39.0,Skincare
P475932,EADEM,68.0,Skincare
P432831,Moon Juice,58.0,Skincare
P407387,HUM Nutrition,10.0,Skincare
P476028,Summer Fridays,55.0,Skincare
P501213,Biossance,72.0,Skincare
P503867,LANEIGE,39.0,Skincare
P480284,Caudalie,139.0,Skincare
P504028,The Ordinary,25.0,Skincare
P482552,Tatcha,70.0,Skincare
P471033,Herbivore,50.0,Skincare
P386739,Tata Harper,130.0,Skincare
P469818,Freck Beauty,32.0,Skincare
P504644,PROVEN Skincare,169.99,Skincare
P500112,HABIT,30.0,Skincare
P385253,Origins,63.0,Skincare
P448201,Shiseido,75.0,Skincare
P474809,Algenist,72.0,Skincare
P500055,KORA Organics,48.0,Skincare
P455898,The Ordinary,11.1,Skincare
P449541,Kiehl's Since 1851,75.0,Skincare
P471038,iNNBEAUTY PROJECT,17.0,Skincare
P420230,tarte,16.0,Skincare
P416552,Algenist,95.0,Skincare
P483136,SEPHORA COLLECTION,20.0,Skincare
P475084,Clarins,93.0,Skincare
P504043,OLEHENRIKSEN,58.0,Skincare
P481354,RANAVAT,95.0,Skincare
P501030,LANEIGE,39.0,Skincare
P423134,Dermalogica,69.0,Skincare
P455338,The Ordinary,6.4,Skincare
P438637,BeautyBio,40.0,Skincare
P473729,SEPHORA COLLECTION,10.0,Skincare
P470040,Kiehl's Since 1851,38.0,Skincare
P469520,Paula's Choice,22.0,Skincare
P122651,CLINIQUE,20.0,Skincare
P503250,Fenty Skin,42.0,Skincare
P423127,Dermalogica,42.0,Skincare
P432243,CLINIQUE,32.0,Skincare
P472023,DAMDAM,38.0,Skincare
P392607,Peter Thomas Roth,85.0,Skincare
P472025,DAMDAM,46.0,Skincare
P479722,The INKEY List,11.99,Skincare
P417241,La Mer,270.0,Skincare
P482753,TULA Skincare,38.0,Skincare
P473133,Naturally Serious,27.0,Skincare
P421997,Kiehl's Since 1851,47.0,Skincare
P424989,TAN-LUXE,60.0,Skincare
P500329,Kosas,25.0,Skincare
P474329,iNNBEAUTY PROJECT,25.0,Skincare
P480628,Paula's Choice,49.0,Skincare
P416312,Skin Laundry,20.0,Skincare
P473172,REN Clean Skincare,54.0,Skincare
P500420,Augustinus Bader,180.0,Skincare
P456194,Clarins,96.0,Skincare
P417242,La Mer,75.0,Skincare
P471009,Caudalie,42.0,Skincare
P455623,BeautyBio,69.0,Skincare
P505139,Dermalogica,125.0,Skincare
P432239,Kiehl's Since 1851,28.0,Skincare
P476459,The Nue Co.,30.0,Skincare
P429043,DERMAFLASH,199.0,Skincare
P472455,Caudalie,52.0,Skincare
P470217,Dr. Brandt Skincare,67.0,Skincare
P481145,ROSE INC,70.0,Skincare
P504073,The Outset,44.0,Skincare
P422248,Kiehl's Since 1851,28.0,Skincare
P500696,ROSE INC,55.0,Skincare
P448853,Tower 28 Beauty,12.0,Skincare
P448934,IT Cosmetics,34.0,Skincare
P431847,HUM Nutrition,26.0,Skincare
P483697,The Outset,46.0,Skincare
P467115,First Aid Beauty,42.0,Skincare
P482260,DAMDAM,68.0,Skincare
P501157,Dr. Dennis Gross Skincare,68.0,Skincare
P471541,Caudalie,45.0,Skincare
P475201,TULA Skincare,38.0,Skincare
P479319,Fenty Skin,42.0,Skincare
P476010,ROSE INC,32.0,Skincare
P504315,ROSE INC,15.0,Skincare
P504171,Glow Recipe,34.0,Skincare
P461522,SEPHORA COLLECTION,3.0,Skincare
P474068,KORA Organics,44.0,Skincare
P504076,The Outset,34.0,Skincare
P385632,CLINIQUE,32.5,Skincare
P422011,Kiehl's Since 1851,24.0,Skincare
P448192,fresh,15.0,Skincare
P503865,iNNBEAUTY PROJECT,34.0,Skincare
P403315,Tatcha,98.0,Skincare
P424986,TAN-LUXE,38.0,Skincare
P468211,Saie,38.0,Skincare
P443369,Dermalogica,89.0,Skincare
P481336,RANAVAT,75.0,Skincare
P472448,BeautyBio,69.0,Skincare
P483453,Hanni,68.0,Skincare
P432824,Mount Lai,36.0,Skincare
P481142,Peter Thomas Roth,65.0,Skincare
P465365,Peace Out,25.0,Skincare
P440981,Flora + Bast,77.0,Skincare
P448932,Kate Somerville,110.0,Skincare
P444216,Naturally Serious,37.0,Skincare
P468813,Caudalie,30.0,Skincare
P469444,Caudalie,30.0,Skincare
P481363,RANAVAT,45.0,Skincare
P443834,The INKEY List,11.99,Skincare
P502852,NuFACE,245.0,Skincare
P467748,Caudalie,62.0,Skincare
P440305,Kate Somerville,44.0,Skincare
P503923,Herbivore,48.0,Skincare
P4039,Murad,65.0,Skincare
P504212,LANEIGE,26.0,Skincare
P503657,Caudalie,129.0,Skincare
P461491,Saint Jane Beauty,65.0,Skincare
P481371,RANAVAT,45.0,Skincare
P455339,The Ordinary,7.8,Skincare
P430812,Peter Thomas Roth,38.0,Skincare
P467749,Caudalie,72.0,Skincare
P468369,IT Cosmetics,69.0,Skincare
P402942,Slip,50.0,Skincare
P450583,Herbivore,54.0,Skincare
P424990,TAN-LUXE,34.0,Skincare
P432818,PMD,99.0,Skincare
P392144,Tata Harper,88.0,Skincare
P481348,Paula's Choice,62.0,Skincare
P461948,Kiehl's Since 1851,76.0,Skincare
P462748,Tata Harper,46.0,Skincare
P482695,LANEIGE,40.0,Skincare
P122767,CLINIQUE,28.0,Skincare
P471000,Algenist,65.0,Skincare
P433971,Naturally Serious,35.0,Skincare
P504575,HUM Nutrition,26.0,Skincare
P440503,Mario Badescu,8.0,Skincare
P455614,alpyn beauty,36.0,Skincare
P455612,alpyn beauty,59.0,Skincare
P427404,The Ordinary,19.8,Skincare
P467250,Fenty Skin,45.0,Skincare
P477961,BeautyBio,199.0,Skincare
P504240,Fenty Skin,26.0,Skincare
P476009,ROSE INC,74.0,Skincare
P476447,The Nue Co.,45.0,Skincare
P471793,Paula's Choice,29.0,Skincare
P392648,Bobbi Brown,74.0,Skincare
P217931,Lancôme,31.0,Skincare
P480274,Algenist,40.0,Skincare
P500102,MILK MAKEUP,36.0,Skincare
P398717,CLINIQUE,32.5,Skincare
P448200,Shiseido,75.0,Skincare
P500121,Tower 28 Beauty,34.0,Skincare
P473726,SEPHORA COLLECTION,12.0,Skincare
P476538,The Nue Co.,55.0,Skincare
P442755,The Ordinary,10.0,Skincare
P442756,The Ordinary,14.3,Skincare
P442713,First Aid Beauty,44.0,Skincare
P472451,Caudalie,42.0,Skincare
P429683,St. Tropez,44.0,Skincare
P501518,Mount Lai,60.0,Skincare
P465752,Drunk Elephant,22.0,Skincare
P408230,Clarins,67.0,Skincare
P416825,First Aid Beauty,58.0,Skincare
P387511,L'Occitane,115.0,Skincare
P474371,REN Clean Skincare,38.0,Skincare
P432053,Sunday Riley,28.0,Skincare
P456421,KORRES,61.0,Skincare
P473304,Drunk Elephant,38.0,Skincare
P422012,Kiehl's Since 1851,38.0,Skincare
P416824,CLINIQUE,85.0,Skincare
P461520,SEPHORA COLLECTION,5.0,Skincare
P418221,COOLA,54.0,Skincare
P457697,Kate Somerville,98.0,Skincare
P423125,Dermalogica,66.0,Skincare
P500687,iNNBEAUTY PROJECT,26.0,Skincare
P483455,Hanni,42.0,Skincare
P504056,REN Clean Skincare,55.0,Skincare
P449158,fresh,22.0,Skincare
P470007,Caudalie,30.0,Skincare
P476554,The Nue Co.,45.0,Skincare
P500626,SEPHORA COLLECTION,12.0,Skincare
P474113,StriVectin,95.0,Skincare
P474117,StriVectin,15.0,Skincare
P481703,fresh,95.0,Skincare
P428255,Dior,110.0,Skincare
P481828,NUDESTIX,36.0,Skincare
P450290,La Mer,410.0,Skincare
P431840,Herbivore,22.0,Skincare
P481825,LANEIGE,30.0,Skincare
P483699,The Outset,54.0,Skincare
P483457,Hanni,24.0,Skincare
P481701,EADEM,58.0,Skincare
P443358,Dermalogica,47.0,Skincare
P377576,CLINIQUE,54.0,Skincare
P404465,GLO Science,24.0,Skincare
P465803,SEPHORA COLLECTION,20.0,Skincare
P476553,The Nue Co.,45.0,Skincare
P500988,Herbivore,48.0,Skincare
P483643,alpyn beauty,28.0,Skincare
P447213,SOBEL SKIN Rx,105.0,Skincare
P467614,Dr. Brandt Skincare,120.0,Skincare
P449177,Dermalogica,155.0,Skincare
P505158,Peter Thomas Roth,42.0,Skincare
P443839,The INKEY List,12.99,Skincare
P481700,Dr. Jart+,39.0,Skincare
P427393,Dr. Dennis Gross Skincare,55.0,Skincare
P474823,Dr. Dennis Gross Skincare,82.0,Skincare
P416755,Dr. Dennis Gross Skincare,65.0,Skincare
P469505,Paula's Choice,46.0,Skincare
P383053,Dr. Brandt Skincare,82.0,Skincare
P388545,Shiseido,35.0,Skincare
P478239,Caudalie,42.0,Skincare
P457696,Kate Somerville,44.0,Skincare
P476428,Hyper Skin,58.0,Skincare
P456395,innisfree,22.0,Skincare
P419633,FOREO,159.0,Skincare
P443383,CLINIQUE,37.0,Skincare
P502395,Sulwhasoo,210.0,Skincare
P479313,Dr. Dennis Gross Skincare,77.0,Skincare
P442833,The Ordinary,11.1,Skincare
P455930,Shani Darden Skin Care,48.0,Skincare
P443366,Dermalogica,69.0,Skincare
P502745,Kosas,48.0,Skincare
P474936,Caudalie,38.0,Skincare
P500101,MILK MAKEUP,32.0,Skincare
